63,denovo713,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,1,Clostridia,class,1,Clostridiales,order,1,Lachnospiraceae,family,1,Lachnospiracea_incertae_sedis,genus,0.91
64,denovo230,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,1,Bacilli,class,1,Lactobacillales,order,1,Enterococcaceae,family,1,Enterococcus,genus,1
65,denovo70,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,0.93,Clostridia,class,0.92,Clostridiales,order,0.92,Lachnospiraceae,family,0.88,Syntrophococcus,genus,0.49
66,denovo1053,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Bacteroidia,class,1,Bacteroidales,order,1,Bacteroidaceae,family,1,Bacteroides,genus,1
67,denovo103,Root,rootrank,1,Bacteria,domain,0.99,Synergistetes,phylum,0.34,Synergistia,class,0.34,Synergistales,order,0.34,Synergistaceae,family,0.34,Aminiphilus,genus,0.33
68,denovo398,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,0.97,Bacteroidia,class,0.97,Bacteroidales,order,0.97,Prevotellaceae,family,0.95,Prevotella,genus,0.79
69,denovo515,Root,rootrank,1,Bacteria,domain,0.99,Firmicutes,phylum,0.84,Clostridia,class,0.83,Clostridiales,order,0.83,Ruminococcaceae,family,0.59,Pseudoflavonifractor,genus,0.55
70,denovo633,Root,rootrank,1,Bacteria,domain,0.98,Chloroflexi,phylum,0.22,Anaerolineae,class,0.22,Anaerolineales,order,0.22,Anaerolineaceae,family,0.22,Leptolinea,genus,0.2
71,denovo121,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,1,Negativicutes,class,1,Selenomonadales,order,1,Acidaminococcaceae,family,1,Phascolarctobacterium,genus,0.97
72,denovo479,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,0.99,Clostridia,class,0.95,Clostridiales,order,0.95,Lachnospiraceae,family,0.93,Blautia,genus,0.73
73,denovo825,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,0.73,Clostridia,class,0.72,Clostridiales,order,0.72,Lachnospiraceae,family,0.61,Howardella,genus,0.35
74,denovo367,Root,rootrank,1,Bacteria,domain,0.98,Proteobacteria,phylum,0.39,Betaproteobacteria,class,0.14,Chitinivorax,genus,0.09,0,0,0,0,0,0
75,denovo61,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,1,Clostridia,class,1,Clostridiales,order,1,Lachnospiraceae,family,1,Blautia,genus,1
76,denovo154,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,0.98,Gammaproteobacteria,class,0.97,Aeromonadales,order,0.94,Succinivibrionaceae,family,0.94,Succinivibrio,genus,0.94
77,denovo626,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,0.99,Clostridia,class,0.98,Clostridiales,order,0.98,Ruminococcaceae,family,0.98,Faecalibacterium,genus,0.98
78,denovo605,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,0.45,Clostridia,class,0.31,Clostridiales,order,0.28,Gracilibacteraceae,family,0.15,Lutispora,genus,0.15
79,denovo642,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,0.99,Erysipelotrichia,class,0.98,Erysipelotrichales,order,0.98,Erysipelotrichaceae,family,0.98,Catenibacterium,genus,0.98
80,denovo491,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Bacteroidia,class,1,Bacteroidales,order,1,Rikenellaceae,family,1,Alistipes,genus,1
81,denovo683,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,0.94,Clostridia,class,0.94,Clostridiales,order,0.94,Ruminococcaceae,family,0.93,Gemmiger,genus,0.5
82,denovo720,Root,rootrank,1,Bacteria,domain,0.99,Firmicutes,phylum,0.66,Clostridia,class,0.56,Clostridiales,order,0.52,Ruminococcaceae,family,0.29,Butyricicoccus,genus,0.08
83,denovo468,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,0.99,Bacteroidia,class,0.95,Bacteroidales,order,0.95,Prevotellaceae,family,0.93,Prevotella,genus,0.78
84,denovo620,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,0.98,Clostridia,class,0.96,Clostridiales,order,0.96,Lachnospiraceae,family,0.96,Lachnospiracea_incertae_sedis,genus,0.83
85,denovo937,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,0.9,Bacteroidia,class,0.87,Bacteroidales,order,0.87,Prevotellaceae,family,0.79,Prevotella,genus,0.53
86,denovo427,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Bacteroidia,class,1,Bacteroidales,order,1,Prevotellaceae,family,1,Prevotella,genus,0.92
87,denovo376,Root,rootrank,1,Bacteria,domain,0.97,Bacteroidetes,phylum,0.94,Bacteroidia,class,0.89,Bacteroidales,order,0.89,Prevotellaceae,family,0.79,Prevotella,genus,0.49
88,denovo951,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,0.98,Clostridia,class,0.94,Clostridiales,order,0.94,Lachnospiraceae,family,0.85,Lachnospiracea_incertae_sedis,genus,0.29
89,denovo397,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Bacteroidia,class,1,Bacteroidales,order,1,Bacteroidaceae,family,1,Bacteroides,genus,1
90,denovo469,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,1,Clostridia,class,1,Clostridiales,order,1,Lachnospiraceae,family,0.99,Roseburia,genus,0.37
91,denovo172,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,1,Erysipelotrichia,class,0.99,Erysipelotrichales,order,0.99,Erysipelotrichaceae,family,0.99,Catenibacterium,genus,0.99
92,denovo758,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,0.52,Clostridia,class,0.52,Clostridiales,order,0.5,Clostridiaceae 4,family,0.13,Caminicella,genus,0.13
93,denovo752,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,1,Clostridia,class,1,Clostridiales,order,1,Lachnospiraceae,family,0.99,Lachnospiracea_incertae_sedis,genus,0.87
94,denovo2332,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,0.96,Clostridia,class,0.96,Clostridiales,order,0.96,Ruminococcaceae,family,0.95,Faecalibacterium,genus,0.95
95,denovo302,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,0.87,Clostridia,class,0.87,Clostridiales,order,0.86,Lachnospiraceae,family,0.61,Roseburia,genus,0.3
96,denovo273,Root,rootrank,1,Bacteria,domain,0.98,Bacteroidetes,phylum,0.89,Bacteroidia,class,0.73,Bacteroidales,order,0.73,Prevotellaceae,family,0.45,Paraprevotella,genus,0.22
97,denovo1240,Root,rootrank,1,Bacteria,domain,0.98,Firmicutes,phylum,0.5,Clostridia,class,0.45,Clostridiales,order,0.43,Peptococcaceae 1,family,0.1,Desulfonispora,genus,0.03
98,denovo2385,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,1,Erysipelotrichia,class,1,Erysipelotrichales,order,1,Erysipelotrichaceae,family,1,Catenibacterium,genus,1
99,denovo387,Root,rootrank,1,Bacteria,domain,0.99,Firmicutes,phylum,0.86,Clostridia,class,0.85,Clostridiales,order,0.85,Ruminococcaceae,family,0.75,Oscillibacter,genus,0.45
100,denovo53,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,1,Clostridia,class,1,Clostridiales,order,1,Lachnospiraceae,family,1,Roseburia,genus,1
101,denovo1937,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,0.81,Clostridia,class,0.77,Clostridiales,order,0.77,Ruminococcaceae,family,0.64,Oscillibacter,genus,0.37
102,denovo539,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,0.9,Clostridia,class,0.9,Clostridiales,order,0.9,Ruminococcaceae,family,0.69,Pseudoflavonifractor,genus,0.41
103,denovo1507,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,0.77,Clostridia,class,0.75,Clostridiales,order,0.75,Ruminococcaceae,family,0.66,Oscillibacter,genus,0.34
104,denovo1914,Root,rootrank,1,Bacteria,domain,0.99,Firmicutes,phylum,0.6,Clostridia,class,0.57,Clostridiales,order,0.56,Clostridiaceae 3,family,0.05,Clostridiisalibacter,genus,0.05
105,denovo1383,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,0.97,Clostridia,class,0.96,Clostridiales,order,0.96,Lachnospiraceae,family,0.92,Lachnospiracea_incertae_sedis,genus,0.34
106,denovo529,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,1,Clostridia,class,1,Clostridiales,order,1,Ruminococcaceae,family,1,Faecalibacterium,genus,0.99
107,denovo564,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,0.87,Bacteroidia,class,0.67,Bacteroidales,order,0.67,Bacteroidales_incertae_sedis,family,0.16,Phocaeicola,genus,0.16
108,denovo1456,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,0.5,Bacilli,class,0.15,Lactobacillales,order,0.12,Carnobacteriaceae,family,0.12,Isobaculum,genus,0.11
109,denovo184,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,0.87,Clostridia,class,0.83,Clostridiales,order,0.82,Ruminococcaceae,family,0.57,Butyricicoccus,genus,0.44
110,denovo835,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,1,Clostridia,class,1,Clostridiales,order,1,Lachnospiraceae,family,0.99,Lachnospiracea_incertae_sedis,genus,0.95
111,denovo185,Root,rootrank,1,Bacteria,domain,0.99,Firmicutes,phylum,0.67,Clostridia,class,0.57,Clostridiales,order,0.57,Ruminococcaceae,family,0.26,Ethanoligenens,genus,0.08
112,denovo296,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,1,Clostridia,class,1,Clostridiales,order,1,Lachnospiraceae,family,1,Lachnospiracea_incertae_sedis,genus,0.93
113,denovo1722,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,1,Clostridia,class,1,Clostridiales,order,1,Lachnospiraceae,family,1,Lachnospiracea_incertae_sedis,genus,0.68
114,denovo2303,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,1,Clostridia,class,1,Clostridiales,order,1,Lachnospiraceae,family,1,Lachnospiracea_incertae_sedis,genus,0.74
115,denovo594,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,0.58,Clostridia,class,0.53,Clostridiales,order,0.49,Clostridiaceae 4,family,0.05,Geosporobacter,genus,0.04
116,denovo37,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,0.64,Clostridia,class,0.63,Clostridiales,order,0.63,Syntrophomonadaceae,family,0.11,Pelospora,genus,0.09
117,denovo767,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,0.97,Bacteroidia,class,0.89,Bacteroidales,order,0.89,Prevotellaceae,family,0.87,Prevotella,genus,0.46
118,denovo71,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Bacteroidia,class,1,Bacteroidales,order,1,Bacteroidaceae,family,1,Bacteroides,genus,1
119,denovo715,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,1,Clostridia,class,1,Clostridiales,order,1,Ruminococcaceae,family,1,Faecalibacterium,genus,1
120,denovo769,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,1,Clostridia,class,1,Clostridiales,order,1,Lachnospiraceae,family,1,Lachnospiracea_incertae_sedis,genus,0.93
121,denovo612,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,0.82,Clostridia,class,0.74,Clostridiales,order,0.74,Lachnospiraceae,family,0.55,Lachnobacterium,genus,0.25
122,denovo538,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Bacteroidia,class,0.98,Bacteroidales,order,0.98,Rikenellaceae,family,0.98,Alistipes,genus,0.98
123,denovo1119,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,0.79,Erysipelotrichia,class,0.72,Erysipelotrichales,order,0.72,Erysipelotrichaceae,family,0.72,Coprobacillus,genus,0.31
124,denovo312,Root,rootrank,1,Bacteria,domain,0.99,Acidobacteria,phylum,0.1,Acidobacteria_Gp4,class,0.1,Blastocatella,genus,0.1,0,0,0,0,0,0
125,denovo1189,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,0.85,Erysipelotrichia,class,0.81,Erysipelotrichales,order,0.81,Erysipelotrichaceae,family,0.81,Coprobacillus,genus,0.28
126,denovo1075,Root,rootrank,1,Bacteria,domain,0.99,Firmicutes,phylum,0.51,Clostridia,class,0.46,Clostridiales,order,0.46,Lachnospiraceae,family,0.2,Shuttleworthia,genus,0.15
127,denovo786,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,0.63,Clostridia,class,0.6,Clostridiales,order,0.6,Ruminococcaceae,family,0.56,Acetanaerobacterium,genus,0.12
128,denovo323,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,1,Clostridia,class,1,Clostridiales,order,1,Lachnospiraceae,family,1,Dorea,genus,0.75
129,denovo1049,Root,rootrank,1,Bacteria,domain,0.99,Firmicutes,phylum,0.59,Clostridia,class,0.55,Clostridiales,order,0.55,Lachnospiraceae,family,0.27,Lachnoanaerobaculum,genus,0.13
130,denovo295,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,0.95,Clostridia,class,0.95,Clostridiales,order,0.95,Ruminococcaceae,family,0.86,Acetanaerobacterium,genus,0.35
131,denovo473,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,0.93,Clostridia,class,0.9,Clostridiales,order,0.9,Lachnospiraceae,family,0.85,Roseburia,genus,0.37
132,denovo629,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,0.98,Clostridia,class,0.98,Clostridiales,order,0.98,Ruminococcaceae,family,0.98,Oscillibacter,genus,0.98
133,denovo518,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,0.71,Clostridia,class,0.68,Clostridiales,order,0.68,Ruminococcaceae,family,0.47,Oscillibacter,genus,0.38
134,denovo1244,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,0.72,Clostridia,class,0.69,Clostridiales,order,0.69,Ruminococcaceae,family,0.63,Flavonifractor,genus,0.11
135,denovo343,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,0.98,Bacteroidia,class,0.94,Bacteroidales,order,0.94,Prevotellaceae,family,0.84,Prevotella,genus,0.55
136,denovo203,Root,rootrank,1,Bacteria,domain,0.98,Firmicutes,phylum,0.86,Clostridia,class,0.83,Clostridiales,order,0.83,Ruminococcaceae,family,0.62,Subdoligranulum,genus,0.26
